S,V,E,EV,E+EV,I,IV,I+IV,H,HV,H+HV,R,RV,,D
0.05306999999999999,0.14303000000000002,0.0011899999999999999,0.00102,0.00221,0.0009499999999999998,0.0010400000000000001,0.00199,0.00014,0.00008,0.00022,0.21867999999999999,0.5686500000000001,0.78733,0.012149999999999998
0.052759999999999994,0.14504,0.0011099999999999999,0.00102,0.00213,0.00092,1,1.00092,0.00012000000000000002,0.00008,0.0002,0.21711,0.56868,0.78579,0.012159999999999999
0.052610000000000004,0.14685,0.00108,0.00104,0.00212,0.0009,0.00098,0.00188,0.00012000000000000002,0.00007,0.00019,0.21548999999999996,0.5687,0.78419,0.012159999999999999
0.05229,0.14873999999999998,0.00098,0.00103,0.00201,0.0009500000000000001,0.00099,0.00194,0.00011,0.00008,0.00019,0.21395,0.56872,0.78267,0.012159999999999999
0.051980000000000005,0.15053,0.0009299999999999999,0.0010200000000000003,0.00195,0.00103,0.0009599999999999999,0.00199,0.00011,7.000000000000001e-05,0.00018,0.21245000000000003,0.56875,0.7812,0.012169999999999999
0.05228000000000001,0.15187,0.00101,0.00108,0.00209,0.00103,0.00091,0.00194,0.0001,7.000000000000001e-05,0.00017,0.21071999999999996,0.5687599999999999,0.77948,0.012169999999999999
0.05236,0.15328999999999998,0.00104,0.0011,0.00214,0.0010500000000000002,0.0009600000000000001,0.00201,0.00013,8.999999999999999e-05,0.00022,0.20914000000000002,0.56867,0.77781,0.012169999999999999
0.05201,0.15505,0.00105,0.00111,0.00216,0.00095,0.0010199999999999999,0.00197,0.00012000000000000002,0.00008,0.0002,0.20778000000000002,0.56866,0.77644,0.012169999999999999
0.05212,0.15663000000000002,0.00101,0.0010699999999999998,0.00208,0.00099,0.00113,0.00212,0.00012000000000000002,0.00008,0.0002,0.20607000000000003,0.56861,0.77468,0.012169999999999999
0.05203,0.15792000000000003,0.0009600000000000001,0.0011699999999999998,0.00213,0.0010600000000000002,0.00112,0.00218,0.0001,0.00008,0.00018,0.20473999999999998,0.5686399999999999,0.77338,0.01218
0.05212,0.15942000000000003,0.0009800000000000002,0.00113,0.00211,0.00099,0.0011500000000000002,0.00214,0.00009,0.00008,0.00017,0.20318,0.56868,0.77186,0.01218
0.05212,0.16102,0.0009299999999999999,0.00119,0.00212,1,0.0010500000000000002,1.00105,0.0001,7.000000000000001e-05,0.00017,0.20156000000000002,0.5687800000000001,0.77034,0.01218
0.052070000000000005,0.16255,0.0009699999999999998,0.0012499999999999998,0.00222,0.00099,0.00103,0.00202,0.00010000000000000002,0.00008,0.00018,0.2,0.56878,0.76878,0.01218
0.051980000000000005,0.16419999999999998,0.0009299999999999999,0.0012200000000000002,0.00215,0.0009500000000000001,0.00106,0.00201,0.00011000000000000003,0.00008,0.00019,0.19854,0.5687499999999999,0.76729,0.01218
0.05242,0.16539999999999996,0.0009399999999999999,0.0012699999999999999,0.00221,0.0009000000000000001,0.00103,0.00193,0.00011000000000000003,8.999999999999999e-05,0.0002,0.19694999999999996,0.56871,0.76566,0.01218
0.051949999999999996,0.16721999999999998,0.0008,0.00115,0.00195,0.00101,0.0011100000000000003,0.00212,0.00011000000000000003,0.00007,0.00018,0.19562000000000004,0.56877,0.76439,0.01219
0.05216,0.16850999999999997,0.0008399999999999999,0.00116,0.002,0.0009,0.00109,0.00199,0.00012000000000000002,8.000000000000002e-05,0.0002,0.19424,0.56871,0.76295,0.01219
0.05183,0.17024,0.00086,0.00116,0.00202,0.0008699999999999999,0.0010700000000000002,0.00194,0.00011,9.000000000000002e-05,0.0002,0.19281,0.5687599999999999,0.76157,0.012199999999999999
0.05153999999999999,0.17192999999999997,0.00086,0.00115,0.00201,0.00088,0.00104,0.00192,0.00012000000000000002,8.000000000000002e-05,0.0002,0.19144,0.5687599999999999,0.7602,0.012199999999999999
0.05172,0.17331,0.0008299999999999998,0.00104,0.00187,0.0008500000000000001,0.0010999999999999998,0.00195,0.0001,7.000000000000001e-05,0.00017,0.18997,0.56881,0.75878,0.012199999999999999
0.05155,0.17477,0.00081,0.00105,0.00186,0.00086,0.0011100000000000003,0.00197,0.00011,6.000000000000001e-05,0.00017,0.18870000000000003,0.56878,0.75748,0.012199999999999999
0.05167999999999999,0.17629,0.0008199999999999999,0.00103,0.00185,0.0008100000000000002,0.0010799999999999998,0.00189,0.00012000000000000002,0.00005,0.00017,0.18712,0.5688000000000001,0.75592,0.012199999999999999
0.05197,0.17748999999999998,0.0008399999999999999,0.00108,0.00192,0.00074,0.00097,0.00171,0.00012000000000000002,0.00004,0.00016,0.18567,0.56888,0.75455,0.012199999999999999
0.052110000000000004,0.17881,0.00086,0.0011399999999999997,0.002,0.00064,0.0009400000000000001,0.00158,0.00012000000000000002,0.00005,0.00017,0.18425,0.56888,0.75313,0.012199999999999999
0.052070000000000005,0.18036999999999997,0.0008699999999999999,0.0010699999999999998,0.00194,0.0006799999999999999,0.0010199999999999996,0.0017,0.00011,3.0000000000000004e-05,0.00014,0.18270999999999998,0.5688700000000001,0.75158,0.012199999999999999
0.05199,0.18192000000000003,0.00086,0.00101,0.00187,0.0006600000000000001,0.00109,0.00175,0.00011,3.0000000000000004e-05,0.00014,0.18131,0.56881,0.75012,0.012209999999999999
0.05191,0.18327,0.0009500000000000001,0.00101,0.00196,0.00066,0.00109,0.00175,0.0001,0.00004,0.00014,0.17995,0.56881,0.74876,0.012209999999999999
0.051969999999999995,0.18452000000000002,0.00088,0.0009400000000000001,0.00182,0.00076,0.0010599999999999997,0.00182,0.0001,3.0000000000000004e-05,0.00013,0.17869000000000002,0.56884,0.74753,0.012209999999999999
0.0519,0.18613000000000002,0.00089,0.0009500000000000001,0.00184,0.00074,1,1.00074,0.00011999999999999999,3.0000000000000004e-05,0.00015,0.17711,0.5689200000000001,0.74603,0.012209999999999999
0.05199,0.18733,0.00081,0.00097,0.00178,0.0008,0.00108,0.00188,0.00013,3.0000000000000004e-05,0.00016,0.17578999999999997,0.56885,0.74464,0.012219999999999998
0.052070000000000005,0.18861,0.0008399999999999999,0.0011,0.00194,0.0007800000000000001,1,1.00078,0.00014,3.0000000000000004e-05,0.00017,0.17437999999999998,0.56883,0.74321,0.012219999999999998
0.0521,0.19005999999999998,0.0008199999999999999,0.00106,0.00188,0.00076,0.00107,0.00183,0.00013,0.00002,0.00015,0.17301,0.56874,0.74175,0.01223
0.05151,0.19182,0.00076,0.00108,0.00184,0.0007099999999999999,0.00103,0.00174,0.00012000000000000002,0.00002,0.00014,0.17192999999999997,0.5687800000000001,0.74071,0.01224
0.05132,0.19334,0.0008199999999999999,0.00109,0.00191,0.0007,0.00101,0.00171,8.999999999999999e-05,0.00002,0.00011,0.17060999999999998,0.56875,0.73936,0.01225
0.05112,0.1948,0.0008199999999999999,0.00112,0.00194,0.0006500000000000001,0.00102,0.00167,0.0001,3.0000000000000004e-05,0.00013,0.16940000000000002,0.5686899999999999,0.73809,0.01225
0.05088,0.19623,0.0008500000000000001,0.00112,0.00197,0.0006600000000000001,0.0010599999999999997,0.00172,0.0001,3.0000000000000004e-05,0.00013,0.16817,0.56865,0.73682,0.01225
0.05101,0.19724999999999998,0.00086,0.00104,0.0019,0.0006900000000000001,0.00114,0.00183,8.999999999999999e-05,0.00002,0.00011,0.16702,0.56863,0.73565,0.01225
0.05089000000000001,0.19863,0.0008500000000000001,0.00106,0.00191,0.00071,0.0010199999999999999,0.00173,6.000000000000001e-05,0.00002,0.00008,0.16575,0.56874,0.73449,0.01227
0.051000000000000004,0.19995000000000002,0.00086,0.0011099999999999999,0.00197,0.0007400000000000001,0.00103,0.00177,6.000000000000001e-05,0.00002,0.00008,0.16424,0.56872,0.73296,0.01227
0.050570000000000004,0.20159,0.0008200000000000001,0.00109,0.00191,0.0006899999999999999,0.00103,0.00172,8.999999999999999e-05,3.0000000000000004e-05,0.00012,0.16305999999999998,0.5687599999999999,0.73182,0.01227
0.0502,0.20329000000000003,0.00072,0.00108,0.0018,0.0007700000000000001,0.0010500000000000002,0.00182,8.999999999999999e-05,0.00002,0.00011,0.16177000000000002,0.56874,0.73051,0.01227
0.050370000000000005,0.20443000000000003,0.0007799999999999999,0.0011499999999999998,0.00193,0.0006899999999999999,0.00105,0.00174,0.00008,0.00002,0.0001,0.16046000000000002,0.5687,0.72916,0.01227
0.049980000000000004,0.20600000000000002,0.00074,0.00115,0.00189,0.0007,0.00104,0.00174,6.000000000000001e-05,0.00002,0.00008,0.15934999999999996,0.5686899999999999,0.72804,0.01227
0.04969,0.20745999999999998,0.0007700000000000001,0.0010799999999999998,0.00185,0.0006399999999999998,0.00098,0.00162,6.000000000000001e-05,3.0000000000000004e-05,0.00009,0.15821000000000002,0.5688099999999999,0.72702,0.01227
0.04975999999999999,0.20858,0.0007300000000000001,0.00113,0.00186,0.00064,0.0009299999999999999,0.00157,0.00004,0.00002,0.00006,0.15707,0.56883,0.7259,0.01227
0.04967,0.20973000000000003,0.00069,0.0011300000000000001,0.00182,0.0006699999999999999,0.0009200000000000001,0.00159,0.00005,0.00002,0.00007,0.15597999999999998,0.56887,0.72485,0.01227
0.04959,0.21091000000000001,0.0006000000000000001,0.0010899999999999998,0.00169,0.0007099999999999999,0.0009600000000000001,0.00167,0.00004,0.00002,0.00006,0.15489000000000003,0.56891,0.7238,0.01228
0.049740000000000006,0.21208,0.0006799999999999998,1,1.00068,0.0006399999999999999,0.00103,0.00167,0.00004,3.0000000000000004e-05,0.00007,0.15364999999999998,0.5688300000000001,0.72248,0.01228
0.04965,0.2132,0.00071,0.0010199999999999999,0.00173,0.00063,0.0010799999999999998,0.00171,0.00004,0.00004,0.00008,0.15256999999999998,0.56878,0.72135,0.01228
0.05007,0.21417000000000003,0.0006899999999999999,0.00101,0.0017,0.0007,0.0011300000000000001,0.00183,0.00004,0.00005,0.00009,0.15117000000000003,0.5686899999999999,0.71986,0.01228
0.0501,0.21527000000000002,0.0006799999999999998,0.00117,0.00185,0.00069,0.00106,0.00175,0.00004,0.00004,0.00008,0.14998,0.56868,0.71866,0.012289999999999999
0.0505,0.21624000000000004,0.00063,0.00122,0.00185,0.0006700000000000001,0.0010000000000000002,0.00167,3.0000000000000004e-05,6.000000000000001e-05,0.00009,0.14874,0.5686200000000001,0.71736,0.012289999999999999
0.05055,0.21718,0.00067,0.00118,0.00185,0.00066,0.00112,0.00178,3.0000000000000004e-05,6.000000000000001e-05,0.00009,0.14768,0.5685799999999999,0.71626,0.012289999999999999
0.05049,0.21822,0.00066,0.00119,0.00185,0.00063,0.0010999999999999998,0.00173,3.0000000000000004e-05,6.000000000000001e-05,0.00009,0.14666000000000004,0.56867,0.71533,0.012289999999999999
0.05012,0.21974,0.0006599999999999999,0.0010999999999999998,0.00176,0.00063,0.0010999999999999998,0.00173,0.00004,6.000000000000001e-05,0.0001,0.14559000000000002,0.5686700000000001,0.71426,0.012289999999999999
0.0502,0.22089999999999996,0.0006000000000000001,0.00108,0.00168,0.0006500000000000001,0.00103,0.00168,0.00004,0.00005,0.00009,0.14445000000000002,0.56871,0.71316,0.012289999999999999
0.05031000000000001,0.22189,0.00058,0.00104,0.00162,0.0006900000000000001,0.0010500000000000002,0.00174,0.00004,0.00005,0.00009,0.14331000000000002,0.5687500000000001,0.71206,0.012289999999999999
0.05015000000000001,0.22308,0.00057,0.0011300000000000001,0.0017,0.0007199999999999999,0.0009999999999999998,0.00172,3.0000000000000004e-05,0.00005,0.00008,0.14228999999999997,0.56869,0.71098,0.012289999999999999
0.04994,0.22444000000000003,0.00063,0.00103,0.00166,0.0007,0.00103,0.00173,0.00004,6.000000000000001e-05,0.0001,0.1412,0.56864,0.70984,0.012289999999999999
0.04993,0.22553,0.0006399999999999999,0.00099,0.00163,0.00065,0.00103,0.00168,0.00004,6.000000000000001e-05,0.0001,0.14024,0.5686,0.70884,0.012289999999999999
0.04986,0.22681,0.00063,0.0009599999999999999,0.00159,0.0006000000000000001,0.0010599999999999997,0.00166,0.00005,0.00005,0.0001,0.13911,0.56857,0.70768,0.0123
0.04973000000000001,0.22824999999999998,0.0006199999999999999,0.0009600000000000001,0.00158,0.0005499999999999999,0.0011099999999999999,0.00166,6.000000000000001e-05,0.00004,0.0001,0.13789,0.56849,0.70638,0.0123
0.04984000000000001,0.22915000000000002,0.0006200000000000001,0.00097,0.00159,0.00057,0.00103,0.0016,0.00004,3.0000000000000004e-05,0.00007,0.13687,0.56857,0.70544,0.012310000000000001
0.05022,0.22997,0.00064,0.0009000000000000001,0.00154,0.00046,1,1.00046,6.000000000000001e-05,0.00002,0.00008,0.13587,0.56855,0.70442,0.012310000000000001
0.0501,0.23123,0.0006000000000000001,0.00088,0.00148,0.00047999999999999996,0.00099,0.00147,7.000000000000001e-05,0.00002,0.00009,0.13477,0.56855,0.70332,0.012310000000000001
0.04968,0.23266,0.00058,0.00095,0.00153,0.0005099999999999999,0.0010500000000000002,0.00156,0.00008,0.00002,0.0001,0.13362,0.5685399999999999,0.70216,0.012310000000000001
0.04923,0.23399,0.0005300000000000001,0.00098,0.00151,0.00057,0.00097,0.00154,0.00008,0.00002,0.0001,0.13269,0.5686300000000001,0.70132,0.012310000000000001
0.04921,0.23491,0.00047000000000000004,0.00103,0.0015,0.0006,0.0009600000000000001,0.00156,7.000000000000001e-05,0.00002,0.00009,0.13188,0.56854,0.70042,0.012310000000000001
0.04929,0.23594999999999997,0.00049,0.0010599999999999997,0.00155,0.00058,0.0009400000000000001,0.00152,7.000000000000001e-05,0.00004,0.00011,0.13071000000000002,0.56856,0.69927,0.012310000000000001
0.049679999999999995,0.23667999999999995,0.00051,0.00106,0.00157,0.0005400000000000001,0.00099,0.00153,7.000000000000001e-05,0.00004,0.00011,0.12955999999999998,0.56856,0.69812,0.012310000000000001
0.04958,0.2379,0.00047000000000000004,0.00107,0.00154,0.00059,0.0009,0.00149,8.000000000000002e-05,0.00005,0.00013,0.12845,0.5686,0.69705,0.012310000000000001
0.0495,0.23906999999999998,0.0004900000000000001,0.00097,0.00146,0.0005800000000000001,0.00097,0.00155,6.000000000000001e-05,0.00004,0.0001,0.12742,0.5685899999999999,0.69601,0.012310000000000001
0.04947,0.24019,0.0005200000000000001,0.0009600000000000001,0.00148,0.00051,0.0009299999999999999,0.00144,0.00004,0.00004,0.00008,0.12643,0.5686,0.69503,0.012310000000000001
0.049580000000000006,0.24111000000000002,0.0005499999999999999,1,1.00055,0.0005200000000000001,0.0008699999999999999,0.00139,0.00004,0.00004,0.00008,0.12539,0.56859,0.69398,0.012310000000000001
0.049269999999999994,0.24227999999999997,0.00055,0.0010600000000000002,0.00161,0.00052,0.00086,0.00138,0.00004,0.00004,0.00008,0.12448000000000001,0.56859,0.69307,0.012310000000000001
0.04959999999999999,0.24302,0.00053,0.00088,0.00141,0.00052,0.0009600000000000001,0.00148,0.00004,0.00004,0.00008,0.12350000000000001,0.5686,0.6921,0.012310000000000001
0.04981,0.24381,0.0006000000000000001,0.00097,0.00157,0.00049,1,1.00049,0.00004,0.00004,0.00008,0.12250999999999998,0.56842,0.69093,0.012310000000000001
0.05008,0.24456000000000003,0.00057,0.00099,0.00156,0.00054,0.00099,0.00153,0.00005,0.00004,0.00009,0.12144999999999999,0.56842,0.68987,0.012310000000000001
0.04983,0.24560999999999997,0.0006100000000000001,1,1.00061,0.00061,0.00099,0.0016,0.00005,0.00004,0.00009,0.12050000000000001,0.56845,0.68895,0.012310000000000001
0.049729999999999996,0.24663999999999997,0.00058,0.00101,0.00159,0.00061,1,1.00061,6.000000000000001e-05,0.00005,0.00011,0.11957999999999999,0.56843,0.68801,0.012310000000000001
0.04942,0.24786000000000002,0.00056,0.00104,0.0016,0.00059,0.0009999999999999998,0.00159,0.00005,0.00005,0.0001,0.11872,0.56838,0.6871,0.012329999999999999
0.0496,0.24872000000000005,0.00041999999999999996,0.0010500000000000002,0.00147,0.0006899999999999999,0.00101,0.0017,0.00005,0.00005,0.0001,0.11776999999999997,0.5683100000000001,0.68608,0.012329999999999999
0.04969,0.24956,0.00043,0.00113,0.00156,0.0006,0.00098,0.00158,0.00004,0.00005,0.00009,0.11686,0.5683199999999999,0.68518,0.01234
0.04988,0.25026000000000004,0.00042999999999999994,0.0012200000000000002,0.00165,0.00051,0.0009299999999999999,0.00144,0.00005,0.00005,0.0001,0.11599999999999999,0.5683300000000001,0.68433,0.01234
0.04974,0.25114000000000003,0.00038,0.0012200000000000002,0.0016,0.0005299999999999999,0.00095,0.00148,6.000000000000001e-05,0.00004,0.0001,0.11526,0.56834,0.6836,0.01234
0.04964999999999999,0.25201,0.00036,0.00131,0.00167,0.0005000000000000001,0.0009000000000000001,0.0014,6.000000000000001e-05,0.00005,0.00011,0.11445000000000001,0.56837,0.68282,0.01234
0.04992,0.25270000000000004,0.00034999999999999994,0.0013399999999999998,0.00169,0.00046999999999999993,0.0008500000000000001,0.00132,0.00005,0.00005,0.0001,0.11359,0.56834,0.68193,0.01234
0.04995000000000001,0.25363,0.00035999999999999997,0.0013,0.00166,0.0004900000000000001,0.0008400000000000001,0.00133,0.00005,0.00005,0.0001,0.11261000000000002,0.56837,0.68098,0.01235
0.04995999999999999,0.25436000000000003,0.00035,0.0012499999999999998,0.0016,0.00054,0.0008699999999999999,0.00141,0.00005,0.00005,0.0001,0.11185,0.56836,0.68021,0.012360000000000001
0.049819999999999996,0.2552,0.00041999999999999996,0.00127,0.00169,0.00045000000000000004,0.0009299999999999999,0.00138,0.00005,0.00005,0.0001,0.11112999999999999,0.56832,0.67945,0.012360000000000001
0.04973999999999999,0.25614,0.00048000000000000007,0.00123,0.00171,0.0004,0.0009599999999999999,0.00136,0.00005,6.000000000000001e-05,0.00011,0.11022999999999998,0.5683400000000001,0.67857,0.01237
0.04969,0.25702,0.00046000000000000007,0.00122,0.00168,0.00039,0.0009400000000000001,0.00133,0.00004,0.00007,0.00011,0.10938,0.56841,0.67779,0.01238
0.049819999999999996,0.2577,0.00039,0.0012499999999999998,0.00164,0.00044,0.0009299999999999999,0.00137,0.00004,0.00007,0.00011,0.10857000000000001,0.56841,0.67698,0.01238
0.04969,0.25869,0.0004199999999999999,0.00115,0.00157,0.00041000000000000005,0.0009400000000000001,0.00135,0.00004,0.00008,0.00012,0.10779999999999998,0.5684,0.6762,0.01238
0.049530000000000005,0.25975,0.00041000000000000005,0.0010700000000000002,0.00148,0.00043,0.0010399999999999997,0.00147,3.0000000000000004e-05,0.00008,0.00011,0.1069,0.5683800000000001,0.67528,0.01238
0.04927,0.26083999999999996,0.00037999999999999997,0.00113,0.00151,0.00046,0.0010400000000000001,0.0015,3.0000000000000004e-05,0.00007,0.0001,0.10599,0.5683999999999999,0.67439,0.01239
0.04881,0.26192999999999994,0.00041000000000000005,0.00113,0.00154,0.00038,0.00105,0.00143,0.00004,0.00007,0.00011,0.10534999999999999,0.5684400000000001,0.67379,0.01239
0.04851,0.26306,0.00049,0.0010799999999999998,0.00157,0.00034999999999999994,0.00106,0.00141,0.00004,0.00008,0.00012,0.10445,0.56849,0.67294,0.01239
0.048350000000000004,0.26396,0.00047000000000000004,0.0010999999999999998,0.00157,0.00037999999999999997,0.0010299999999999999,0.00141,0.00004,0.00009,0.00013,0.10366,0.56853,0.67219,0.01239
0.04866,0.26448,0.00042000000000000007,0.0010700000000000002,0.00149,0.0004,0.0010500000000000002,0.00145,0.00005,0.00008,0.00013,0.10282,0.56858,0.6714,0.01239
0.048929999999999994,0.26501,0.00041999999999999996,0.00108,0.0015,0.00037,0.0010599999999999997,0.00143,0.00005,0.00008,0.00013,0.10197,0.56864,0.67061,0.01239
0.04892,0.26571,0.0004700000000000001,0.0011699999999999998,0.00164,0.00030999999999999995,0.0010899999999999998,0.0014,0.00005,0.00008,0.00013,0.10112999999999998,0.56868,0.66981,0.01239
0.04884000000000001,0.26651,0.00039,0.0011899999999999997,0.00158,0.00038,0.0010699999999999998,0.00145,0.00005,0.00008,0.00013,0.10042,0.5686799999999999,0.6691,0.01239
0.04871,0.26741,0.00034,0.0012799999999999999,0.00162,0.00046,0.0009999999999999998,0.00146,0.00005,0.00008,0.00013,0.09955,0.56873,0.66828,0.01239
0.048810000000000006,0.26820000000000005,0.00031,0.00123,0.00154,0.00041000000000000005,0.0009999999999999998,0.00141,6.000000000000001e-05,0.00008,0.00014,0.09873000000000001,0.5687800000000001,0.66751,0.01239
